NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_CURSO|CO_CURSO_POLO|TP_TURNO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|CO_CINE_ROTULO|ID_ALUNO|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|TP_COR_RACA|TP_SEXO|NU_ANO_NASCIMENTO|NU_MES_NASCIMENTO|NU_DIA_NASCIMENTO|NU_IDADE|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|IN_DEFICIENCIA|IN_DEFICIENCIA_AUDITIVA|IN_DEFICIENCIA_FISICA|IN_DEFICIENCIA_INTELECTUAL|IN_DEFICIENCIA_MULTIPLA|IN_DEFICIENCIA_SURDEZ|IN_DEFICIENCIA_SURDOCEGUEIRA|IN_DEFICIENCIA_BAIXA_VISAO|IN_DEFICIENCIA_CEGUEIRA|IN_DEFICIENCIA_SUPERDOTACAO|IN_TGD_AUTISMO|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|TP_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_INGRESSO_VESTIBULAR|IN_INGRESSO_ENEM|IN_INGRESSO_AVALIACAO_SERIADA|IN_INGRESSO_SELECAO_SIMPLIFICA|IN_INGRESSO_OUTRO_TIPO_SELECAO|IN_INGRESSO_VAGA_REMANESC|IN_INGRESSO_VAGA_PROG_ESPECIAL|IN_INGRESSO_TRANSF_EXOFFICIO|IN_INGRESSO_DECISAO_JUDICIAL|IN_INGRESSO_CONVENIO_PECG|IN_INGRESSO_EGRESSO|IN_INGRESSO_OUTRA_FORMA|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANCIAMENTO_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPLEMENTAR_ESTAGIO|IN_COMPLEMENTAR_EXTENSAO|IN_COMPLEMENTAR_MONITORIA|IN_COMPLEMENTAR_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_ESCOLA_CONCLUSAO_ENS_MEDIO|IN_ALUNO_PARFOR|TP_SEMESTRE_CONCLUSAO|TP_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|IN_INGRESSO_PROCESSO_SELETIVO|NU_ANO_INGRESSO
2018|3188|1|4|107474||1|1|1|1|0413A01|82846C61471D99D005F25812AC17FFFA|1843363||3|1|1983|2|10|35|1|76|31|3135209|0||||||||||||||2|3113|2700|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|F4217F0082C56B2EE932778286EEB65B|4136868||3|1|1989|1|12|29|1|76|31|3135209|0||||||||||||||2|3113|166|01JUL2017:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|107474||1|1|1|1|0413A01|A318A95BF8C039A4CFD0DD78BEAF1EFB|4128529||0|1|1989|4|7|29|1|76|31|3135209|0||||||||||||||2|3113|1766|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|1||0||0|1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||3|1|1|1|0413A01|B0F850204BC6A54E21F8F59C59F82E14|3840901||9|2|1987|7|6|31|1|76|31|3135209|0||||||||||||||4|3000|2400|01JAN2012:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|2412BE23A2B9E078160D3DA637D03F0F|34056475||0|1|1988|5|24|30|1|76|31|3135209|0||||||||||||||2|3113|533|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2018
2018|3188|1|4|107474||3|1|1|1|0413A01|9556B700ACAECC6E64915D5E7CD600A2|3577567||3|1|1981|4|22|37|1|76|31|3135209|0||||||||||||||4|3113|300|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|107474||1|1|1|1|0413A01|AA7EEFF35D178A0A5FCD048F1B02594E|3360293||2|1|1989|4|14|29|1|76|31|3135209|0||||||||||||||2|3113|1266|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||3|1|1|1|0413A01|89D716D5BDA867D0B2EEBA5508886AEF|1916673||9|2|1986|8|30|32|1|76|31|3135209|0||||||||||||||4|3000|2333|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||1|1|1|1|0413A01|730540E3D8C962C8EC6E3071C73840F7|4707886||3|1|1976|10|22|42|1|76|31|3135209|0||||||||||||||6|3000|3000|01JAN2010:00:00:00|1|0|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||1|2|0|||||1|1|0|0||2010
2018|3188|1|4|107474||1|1|1|1|0413A01|B56A9CC53EBFEEB25E5F4E9CD44EB4CD|1916757||1|2|1991|12|15|27|1|76|31|3143302|0||||||||||||||3|3113|133|01JUL2017:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|107474||1|1|1|1|0413A01|507CF89F0C23FE59BF5A952E9C37CE5D|4034510||2|2|1977|7|18|41|1|76|31|3135209|0||||||||||||||4|3000|2333|01JAN2010:00:00:00|1|0|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2010
2018|3188|1|4|107474||1|1|1|1|0413A01|0C0A3BDBF7E2106E4C6E20622EA6000C|3745085||3|2|1981|5|11|37|1|76|31|3135209|0||||||||||||||6|3000|3000|01JAN2010:00:00:00|1|0|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||1|2|0|||||1|1|0|0||2010
2018|3188|1|4|107474||3|1|1|1|0413A01|924ACD1F779D2D351CDB85C22D1C6597|3553431||3|1|1987|8|30|31|1|76|31|3132107|0||||||||||||||2|3113|2466|01JAN2013:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2013
2018|3188|1|4|107474||3|1|1|1|0413A01|3AC6B99C797B017C0383DC6BB4854ED6|1875960||3|2|1992|7|30|26|1|76|31|3132107|0||||||||||||||2|3113|1333|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|107474||1|1|1|1|0413A01|780FFC558CDE95B90511EE002048419E|1963245||0|2|1993|2|12|25|1|76|53|5300108|0||||||||||||||2|3113|2000|01JAN2016:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||3|1|1|1|0413A01|B382302CF2E0A2130B12C6F937A39626|3555453||9|1|1982|7|27|36|1|76|31|3162401|0||||||||||||||6|3000|3000|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||1|2|0|||||1|1|0|0||2011
2018|3188|1|4|107474||1|1|1|1|0413A01|3824FA83758943E07D89B00FD67E99CB|1975755||3|2|1986|1|7|32|1|76|31|3143302|9||||||||||||||2|3113|1966|01JUL2015:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||3|1|1|1|0413A01|4E3F36D08B0A233735AA2495EC783781|4099545||3|1|1993|11|30|25|1|76|31|3135209|9||||||||||||||4|3113|266|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2017
2018|3188|1|4|107474||3|1|1|1|0413A01|E6EB9938BF08FEE9BBF5288D1A98DF72|2202138||1|1|1993|9|14|25|1|76|35|3552205|9||||||||||||||2|3113|2533|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|1|0|||0||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||3|1|1|1|0413A01|87FEB7CEFCB624DE22C251F37C1F0E78|2202140||3|1|1991|3|29|27|1|76|35|3515707|9||||||||||||||2|3113|2400|01JAN2016:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||1|1|1|1|0413A01|F1DD3FDEBC50BE9BC6EADE81AC7DDE73|3362621||3|1|1992|11|11|26|1|76|31|3135209|9||||||||||||||2|3113|2533|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||3|1|1|1|0413A01|F4E03138D24EBE45DBFFB2C77C49723C|3844772||1|2|1993|1|14|25|1|76|35|3550308|0||||||||||||||2|3113|2400|01JAN2013:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2013
2018|3188|1|4|107474||1|1|1|1|0413A01|B11716232083E3DC85622C01A99A9459|3362972||2|2|1988|5|29|30|1|76|31|3135209|0||||||||||||||2|3113|1266|01JAN2015:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||1|1|1|1|0413A01|F2753B2DE572C518EAF1908268FD9A90|3940664||3|1|1993|8|19|25|1|76|31|3135050|9||||||||||||||2|3113|2616|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|66075645C92469B6476C81AFC24492C7|4808383||1|2|1993|7|3|25|1|76|31|3143302|0||||||||||||||2|3113|1966|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||1|1|1|1|0413A01|EE7A094572F0B2606C30ECF688A4A258|2004828||3|1|1991|4|5|27|1|76|||9||||||||||||||2|3113|2466|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||3|1|1|1|0413A01|DF5085537EB9184C6274D613D1F88917|1990475||0|2|1989|2|21|29|1|76|31|3135209|0||||||||||||||2|3113|1500|01JUL2014:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||1|1|1|1|0413A01|80DDCB0A485455CA521576C856452DB3|2012264||2|2|1990|8|2|28|1|76|31|3135209|0||||||||||||||4|3113|1200|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2014
2018|3188|1|4|107474||1|1|1|1|0413A01|F2ADAE967D4893DBC13557143516D8EB|4711499||3|1|1990|2|18|28|1|76|31|3135209|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||3|1|1|1|0413A01|D969D49905E1BDA4360D3004F32DE8C7|1988455||0|2|1992|7|9|26|1|76|31|3161106|0||||||||||||||2|3113|233|01JUL2017:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|107474||3|1|1|1|0413A01|42EE55CEED49091C68A77041D2F86CA6|3460236||0|1|1992|8|10|26|1|76|31|3135209|0||||||||||||||4|3000|2333|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||3|1|1|1|0413A01|15241C5C3E5185E883543B81DC9CFF84|2000298||0|1|1993|9|22|25|1|76|31|3135209|0||||||||||||||4|3000|2400|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||3|1|1|1|0413A01|4D4B60CC75571785AB1188608108D0E7|2013500||0|1|1993|4|1|25|1|76|31|3135209|0||||||||||||||4|3000|2400|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||3|1|1|1|0413A01|3A2F4C6892266450C23B16DA412D2AF4|2199789||0|1|1985|7|31|33|1|76|31|3135209|0||||||||||||||4|3000|2400|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||3|1|1|1|0413A01|42D33287F2624E15A2C38324A1F947BE|3941505||0|2|1992|12|1|26|1|76|31|3106200|0||||||||||||||4|3000|2066|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||1|1|1|1|0413A01|36391C81990D855F707F05DCA761E891|2002271||0|2|1991|8|18|27|1|76|||0||||||||||||||2|3113|1133|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||3|1|1|1|0413A01|BA679A057F7338CD6E45D117F34E9F2C|4230636||0|2|1977|10|15|41|1|76|33|3304557|0||||||||||||||4|3000|2400|01JAN2011:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2011
2018|3188|1|4|107474||1|1|1|1|0413A01|73296FEDA4685EEF61388C850D2E2FE3|4134102||1|1|1991|2|28|27|1|76|31|3135209|0||||||||||||||2|3113|1166|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||1|1|1|1|0413A01|B93B1BD2BB56148444F5562BA0D0EC10|4424324||3|1|1992|6|6|26|1|76|31|3101706|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||3|1|1|1|0413A01|C8150227929FD305C0A7E7933E214033|2511896||3|1|1992|7|22|26|1|76|52|5212501|0||||||||||||||6|3113|3113|01JAN2013:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||2|2|0|||||1|1|0|0||2013
2018|3188|1|4|107474||1|1|1|1|0413A01|BD7975FE5345697E5BD6469B085F921D|3270252||0|1|1991|3|20|27|1|76|31|3135209|0||||||||||||||2|3113|2400|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||3|1|1|1|0413A01|46F9743E7706327878F47E8CE0DFF193|2027168||3|2|1991|3|10|27|1|76|31|3135209|0||||||||||||||2|3113|1833|01JUL2014:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||3|1|1|1|0413A01|492BD4CE55F2D7883152C2D1BBB87D4A|2017016||3|2|1991|9|19|27|1|76|31|3100104|0||||||||||||||2|3113|2433|01JAN2013:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2013
2018|3188|1|4|107474||1|1|1|1|0413A01|9AEF529BFAB4DBBC86CF8ECC3EC5F844|4329166||3|1|1994|10|10|24|1|76|35|3550308|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|FB5A82DC157D0041019ABF4AA0A00BA0|2030408||1|2|1989|12|9|29|1|76|31|3135209|0||||||||||||||4|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|425BF3727EFC629B7527075CE774769A|34199656||0|1|1992|9|19|26|1|76|31|3135209|0||||||||||||||2|3113|600|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2018
2018|3188|1|4|107474||1|1|1|1|0413A01|BE5B35C6D7BCB2484844210D63A978CD|4522347||3|1|1986|1|8|32|1|76|31|3135209|0||||||||||||||4|3113|2333|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|8D9C2A99C7BC6C87731B0EE509D52245|3944561||1|2|1992|2|11|26|1|76|31|3135209|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|F25EEA6175C2AAB79EC8E1329F3B2D00|4136738||1|1|1985|4|21|33|1|76|31|3135209|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|79359840C51369EE56760F6F222E5F58|4714978||3|1|1971|8|25|47|1|76|31|3135209|0||||||||||||||6|3113|3113|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||1|2|0|||||1|1|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|4961375A5685E67951A0078FF6A03A51|2040272||1|1|1993|8|30|25|1|76|31|3143302|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|25E9F81D5B10B38C1094E1CB826DBAF3|2040273||0|1|1993|9|26|25|1|76|31|3143302|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|ECC9ACC4BC1BF36CF28388F429197E8C|2148847||3|2|1988|7|29|30|1|76|31|3135209|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|2514CFC36C6A2E2A2EB314ED9D73B4F3|2021654||2|1|1992|4|14|26|1|76|31|3135209|0||||||||||||||4|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|8410AE673E67C9924C9B2F2B4923691C|3944529||3|2|1993|2|18|25|1|76|31|3135209|0||||||||||||||2|3113|2433|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|E846B5D383B663D4F591A5AE38306EB1|2247352||3|2|1961|3|27|57|1|76|31|3135100|0||||||||||||||2|3113|2533|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2018|3188|1|4|107474||1|1|1|1|0413A01|540952719CDACE52CD8165109A029071|2247355||3|2|1993|2|28|25|1|76|31|3135209|0||||||||||||||6|3113|3113|01JAN2012:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||1|2|0|||||1|1|0|0||2012
2018|3188|1|4|107474||3|1|1|1|0413A01|56836B082C1089DA5693B8D97AB2B0E8|2024647||3|2|1977|8|29|41|1|76|31|3135209|0||||||||||||||2|3113|2533|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||3|1|1|1|0413A01|169ADBB056525DDBB2D38BA1776CA1DB|2071592||1|2|1992|9|23|26|1|76|31|3135209|0||||||||||||||4|3113|33|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||0|0|0|0||2017
2018|3188|1|4|107474||1|1|1|1|0413A01|30E8A0CCB923E1054566611246837DDF|4812767||3|1|1988|6|18|30|1|76|31|3135209|0||||||||||||||2|3113|2400|01JAN2015:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||3|1|1|1|0413A01|222619A9BF102CB3B28AFCC1B3A4E00C|2050558||2|1|1994|1|30|24|1|76|31|3135209|0||||||||||||||2|3113|2533|01JUL2014:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||3|1|1|1|0413A01|90273330D43ED145D2D979E229C5E044|4619594||1|1|1993|5|17|25|1|76|31|3135209|0||||||||||||||2|3113|2533|01JAN2013:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2013
2018|3188|1|4|107474||3|1|1|1|0413A01|ADE580C47BC4B457E5437C1F04A8A008|4054523||3|2|1990|5|27|28|1|76|||0||||||||||||||2|3113|1333|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|107474||1|1|1|1|0413A01|F9DB7D166131AFF8CF975028C810F844|3752554||3|2|1994|10|29|24|1|76|31|3135209|0||||||||||||||4|3113|1133|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2014
2018|3188|1|4|107474||3|1|1|1|0413A01|3739DF6A58BCF8DBD393758E929D9BD2|2061197||0|1|1994|5|11|24|1|76|31|3170909|0||||||||||||||2|3113|2433|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||3|1|1|1|0413A01|1252D4B3E30FC1E04F5739C9918E0417|3561795||3|1|1994|2|6|24|1|76|35|3513801|0||||||||||||||2|3113|2433|01JAN2016:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2018|3188|1|4|107474||3|1|1|1|0413A01|771183F83F15BB06A95F605100E750C6|2064116||9|1|1991|9|7|27|1|76|31|3135209|0||||||||||||||2|3113|2466|01JAN2013:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2013
2018|3188|1|4|107474||1|1|1|1|0413A01|E160BF499F0EAE646D9548A7B437DFD7|2201540||1|1|1995|6|5|23|1|76|31|3161106|0||||||||||||||2|3113|2533|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2018|3188|1|4|107474||3|1|1|1|0413A01|49D691F573A3AE4D20E8E6BFC7F635BD|2123507||1|1|1972|3|16|46|1|76|35|3547809|0||||||||||||||2|3113|400|01JUL2017:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2017
2018|3188|1|4|107474||3|1|1|1|0413A01|085290764B7B3F849C48AB62FDC2A0E0|2623529||3|1|1994|3|10|24|1|76|35|3548807|0||||||||||||||2|3113|2533|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|||2|0|||||1|0|0|0||2015
2018|3188|1|4|107474||3|1|1|1|0413A01|9D1D3B3FDC3256A52A1789E2274107C9|2593542||3|1|1991|1|7|27|1|76|31|3135209|0||||||||||||||2|3113|2233|01JAN2016:00:00:00|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
