NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_CURSO|CO_CURSO_POLO|TP_TURNO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|CO_OCDE_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|CO_OCDE|CO_ALUNO|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|TP_COR_RACA|TP_SEXO|NU_ANO_NASCIMENTO|NU_MES_NASCIMENTO|NU_DIA_NASCIMENTO|NU_IDADE|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|TP_DEFICIENCIA|IN_DEFICIENCIA_AUDITIVA|IN_DEFICIENCIA_FISICA|IN_DEFICIENCIA_INTELECTUAL|IN_DEFICIENCIA_MULTIPLA|IN_DEFICIENCIA_SURDEZ|IN_DEFICIENCIA_SURDOCEGUEIRA|IN_DEFICIENCIA_BAIXA_VISAO|IN_DEFICIENCIA_CEGUEIRA|IN_DEFICIENCIA_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|TP_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_INGRESSO_VESTIBULAR|IN_INGRESSO_ENEM|IN_INGRESSO_AVALIACAO_SERIADA|IN_INGRESSO_SELECAO_SIMPLIFICA|IN_INGRESSO_OUTRO_TIPO_SELECAO|IN_INGRESSO_VAGA_REMANESC|IN_INGRESSO_VAGA_PROG_ESPECIAL|IN_INGRESSO_TRANSF_EXOFFICIO|IN_INGRESSO_DECISAO_JUDICIAL|IN_INGRESSO_CONVENIO_PECG|IN_INGRESSO_EGRESSO|IN_INGRESSO_OUTRA_FORMA|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANCIAMENTO_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPLEMENTAR_ESTAGIO|IN_COMPLEMENTAR_EXTENSAO|IN_COMPLEMENTAR_MONITORIA|IN_COMPLEMENTAR_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_ESCOLA_CONCLUSAO_ENS_MEDIO|IN_ALUNO_PARFOR|TP_SEMESTRE_CONCLUSAO|TP_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|IN_INGRESSO_PROCESSO_SELETIVO|NU_ANO_INGRESSO
2017|3188|1|4|1102801||1|2|1|1|1|14|145|145F01|400021787315|26147150|6247894|2|1|1996|10|5|21|1|76|31|3135209|0||||||||||||||2|3100|0|01/07/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|0||2017
2017|3188|1|4|1102801||1|2|1|1|1|14|145|145F01|400021790343|26137051|6251000|2|1|1998|5|18|19|1|76|35|3550308|0||||||||||||||2|3100|383|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|0||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400021790344|26136182|6251001|3|2|1984|6|12|33|1|76|31|3135209|0||||||||||||||2|3100|316|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|0||2017
2017|3188|1|4|1102801||1|2|1|1|1|14|145|145F01|400021794530|26155526|6255247|3|2|1998|6|20|19|1|76|31|3135209|9||||||||||||||2|3100|0|01/07/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|0||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400023867811|31774893||3|1|1996|9|14|21|1|76|31|3135209|0||||||||||||||4|3100|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400023891314|31676051||3|1|1999|12|12|18|1|76|29|2905008|0||||||||||||||2|3100|633|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025129348|26136305||0|2|1968|12|7|49|1|76|31|3106200|0||||||||||||||2|3100|816|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|0||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025217529|29412382||1|1|1995|10|27|22|1|76|31|3143302|0||||||||||||||2|3100|516|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025218748|29463249||3|1|1995|12|12|22|1|76|31||0||||||||||||||2|3100|183|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025220720|29428658||3|1|1999|5|10|18|1|76|31|3135209|0||||||||||||||2|3100|633|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025221138|29503683||2|1|1991|9|28|26|1|76|31|3135209|0||||||||||||||2|3100|283|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025222419|29493462||3|2|1992|11|9|25|1|76|35|3550308|0||||||||||||||3|3100|50|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025223401|29493631||3|2|1998|9|23|19|1|76|31|3142007|0||||||||||||||2|3100|666|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025223891|29643737||3|2|1981|2|6|36|1|76|31|3135209|0||||||||||||||2|3100|433|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025224241|29644059||3|2|1996|2|17|21|1|76|31|3135209|0||||||||||||||2|3100|433|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025228204|29644192||3|2|1998|8|15|19|1|76|31|3135209|0||||||||||||||2|3100|300|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025228868|29754302||2|1|1997|7|24|20|1|76|31|3135209|0||||||||||||||2|3100|500|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025230073|29769161||3|1|1996|5|19|21|1|76|31|3135209|0||||||||||||||2|3100|433|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025230574|29754507||3|1|1998|1|5|19|1|76|31|3135209|0||||||||||||||2|3100|583|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||1|0|1|0|0||1|||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025231142|29785624||3|1|1977|11|23|40|1|76|31|3135209|0||||||||||||||2|3100|633|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025231201|29785665||2|1|1998|5|6|19|1|76|31|3135209|0||||||||||||||2|3100|83|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025231865|29787441||3|1|1998|12|29|19|1|76|31|3135209|0||||||||||||||2|3100|300|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||1|0|1|0|0|0|0|0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025232290|29787579||1|2|1993|8|7|24|1|76|31|3135209|0||||||||||||||2|3100|566|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025233414|29787656||3|1|1994|1|3|23|1|76|35|3509007|0||||||||||||||2|3100|583|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025264636|31479086||3|1|1999|4|21|18|1|76|31|3135209|0||||||||||||||2|3100|666|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025316802|31601499||3|2|1987|4|24|30|1|76|53|5300108|0||||||||||||||2|3100|516|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025317956|31653873||3|1|1997|12|5|20|1|76|31|3106200|0||||||||||||||2|3100|533|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025330325|31756042||2|2|1998|3|28|19|1|76|31|3135209|0||||||||||||||2|3100|366|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025337276|31774848||1|1|1996|5|14|21|1|76|33||0||||||||||||||4|3100|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025340503|31775028||1|1|1977|4|15|40|1|76|31|3108602|0||||||||||||||4|3100|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025354535|31913389||3|2|1997|10|26|20|1|76|31|3143302|0||||||||||||||2|3100|150|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025354920|31775149||3|1|1986|5|1|31|1|76|31|3143302|0||||||||||||||3|3100|183|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025355262|31979057||3|1|1991|4|6|26|1|76|||0||||||||||||||4|3100|150|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025361534|33657498||4|2|1992|2|17|25|1|76|31|3135209|0||||||||||||||4|3100|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025478199|33657579||1|1|1997|7|18|20|1|76|33|3304557|0||||||||||||||4|3100|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102801||3|2|1|1|1|14|145|145F01|400025478634|33697746||3|2|1991|12|14|26|1|76|31|3149150|0||||||||||||||4|3100|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2017
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400001945750|61482||0|1|1983|3|24|34|1|76|41|4117909|0||||||||||||||3|3816|1350|01/01/2015|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2017|3188|1|4|1102802||2|1|1|1|5|52|520|520E09|400002419540|106154||0|2|1988|6|24|29|1|76|31|3135100|0||||||||||||||6|3816|3816|01/01/2011|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||2|2|0|||||1|1|0|0||2011
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400003279857|29418698||0|2|1981|12|30|36|1|76|31|3135209|0||||||||||||||2|3816|533|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400003475113|209092||3|1|1988|1|28|29|1|76|||0||||||||||||||2|3816|383|01/01/2015|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|1102802||2|1|1|1|5|52|520|520E09|400009260096|766943||9|1|1991|10|11|26|1|76|31|3135209|0||||||||||||||6|3816|3816|01/01/2011|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2||2|2|0|||||1|1|0|0||2011
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400009656737|825709||9|1|1986|6|16|31|1|76|31|3143302|0||||||||||||||6|3816|3816|01/01/2010|1|0|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2||2|2|0|||||1|1|0|0||2010
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400010105256|906858||9|1|1991|7|13|26|1|76|31|3135209|0||||||||||||||6|3816|3866|01/07/2011|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||2|2|0|||||1|1|0|0||2011
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400010110429|907776||0|1|1983|12|27|34|1|76|35|3550308|0||||||||||||||3|3816|266|01/01/2016|0|0|0|0||1|0|0|0|0|0||1|0|0|0|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2016
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400010440521|964733||9|1|1992|4|26|25|1|76|31|3106200|9||||||||||||||6|3816|3816|01/01/2013|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1||2|2|0|||||1|1|0|0||2013
2017|3188|1|4|1102802||2|1|1|1|5|52|520|520E09|400010930032|1052011||9|1|1992|7|6|25|1|76|31|3135209|0||||||||||||||2|3816|3100|01/01/2011|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2011
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400011355837|1149800||3|2|1991|3|15|26|1|76|31|3135209|0||||||||||||||4|3816|166|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400011355952|1149823||1|2|1991|7|2|26|1|76|31|3135209|0||||||||||||||2|3816|416|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400011681938|1227783||3|1|1981|11|26|36|1|76|||9||||||||||||||2|3816|733|01/01/2014|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400011800314|1259745||3|2|1993|5|14|24|1|76|31|3143302|9||||||||||||||6|3816|3816|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1||2|2|0|||||1|1|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012122528|1336935||0|2|1992|8|6|25|1|76|31|3135209|0||||||||||||||6|3816|3816|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1||1|2|0|||||1|1|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012243826|1367867||0|2|1991|4|18|26|1|76|31|3135209|0||||||||||||||2|3816|3100|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012253991|1369795||1|1|1993|6|14|24|1|76|35|3513009|0||||||||||||||2|3816|3333|01/01/2013|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2013
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012270074|1375485||3|2|1983|12|25|34|1|76|||0||||||||||||||2|3816|3350|01/07/2012|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||2|1|1|1|5|52|520|520E09|400012389495|1407818||0|2|1990|8|15|27|1|76|31|3143302|0||||||||||||||2|3816|3283|01/01/2011|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|2|||2|0|||||1|0|0|0||2011
2017|3188|1|4|1102802||2|1|1|1|5|52|520|520E09|400012391740|1408402||0|2|1990|7|11|27|1|76|31|3135209|0||||||||||||||2|3816|3216|01/01/2011|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2011
2017|3188|1|4|1102802||2|1|1|1|5|52|520|520E09|400012404514|1411594||0|2|1991|6|20|26|1|76|31|3135209|0||||||||||||||2|3816|3250|01/01/2011|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2011
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012485656|36176028||3|2|1979|11|15|38|1|76|31|3135209|0||||||||||||||2|3816|33|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012592418|1455111||0|1|1992|5|28|25|1|76|||0||||||||||||||6|3816|3833|01/01/2010|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||2|2|0|||||1|1|0|0||2010
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012601407|1456856||0|1|1983|4|3|34|1|76|31|3135209|0||||||||||||||5|3816|1583|01/01/2010|0|0|0|1||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2010
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012602481|1457128||0|2|1979|11|24|38|1|76|||0||||||||||||||6|3816|3853|01/01/2010|0|0|0|1||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||1|2|0|||||1|1|0|0||2010
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400012644367|31959133||1|1|1993|7|28|24|3|152|||0||||||||||||||2|3816|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2017
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014146753|1903466||9|1|1993|6|20|24|1|76|35|3549003|0||||||||||||||2|3816|3100|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||1|1|0|0|0|0|1|1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014242798|1938278||3|1|1991|5|2|26|1|76|31|3135209|0||||||||||||||2|3816|3316|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014242799|1938279||3|1|1994|4|25|23|1|76|31|3100302|0||||||||||||||2|3816|1983|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014243438|1938465||2|1|1993|1|2|24|1|76|31|3135209|0||||||||||||||2|3816|3350|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014243678|1938526||2|2|1992|4|24|25|1|76|31|3135209|0||||||||||||||2|3816|2916|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014243840|1938579||1|2|1991|1|17|26|1|76|31|3170909|0||||||||||||||2|3816|3300|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|1||1||0|1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014265398|1945260||3|2|1993|9|16|24|1|76|||0||||||||||||||2|3816|2483|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014265407|1945263||3|1|1994|9|5|23|1|76|31|3135209|0||||||||||||||2|3816|3350|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014265627|1945297||1|1|1990|4|26|27|1|76|31|3135209|0||||||||||||||2|3816|3400|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014266399|1945611||1|2|1988|1|23|29|1|76|31|3152006|0||||||||||||||2|3816|2800|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014266407|1945615||3|1|1994|1|16|23|1|76|31|3135209|0||||||||||||||6|3816|3903|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1||2|2|0|||||1|1|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014266788|1945707||3|1|1994|11|17|23|1|76|31|3161106|0||||||||||||||2|3816|1666|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014266821|1945720||3|2|1991|8|18|26|1|76|31|3161106|0||||||||||||||2|3816|3283|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014269883|1946844||0|1|1994|8|15|23|1|76|31|3135209|0||||||||||||||2|3816|3233|01/01/2012|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2012
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400014975197|2183221||3|1|1994|1|4|23|1|76|31|3129657|0||||||||||||||2|3816|2683|01/01/2013|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2013
2017|3188|1|4|1102802||4|1|1|1|5|52|520|520E09|400015337455|2297808||1|1|1993|9|24|24|1|76|31|3143302|0||||||||||||||2|3816|1183|01/01/2013|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||1|0|1|0|0|0|0|0|||||||||2|||2|0|||||1|0|0|0||2013
