CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO,Id
1102801,2,2,0,0,1,6,1990,25,8,24,2010,2014,3157005.0,3509
1102801,2,6,0,0,1,6,1993,5,1,21,2010,2014,3135209.0,3510
1102801,2,6,0,0,0,6,1990,20,10,24,2010,2014,3135209.0,3511
1102801,2,2,0,0,1,6,1988,14,12,26,2010,2014,3130655.0,3512
1102801,2,2,0,0,1,6,1987,24,9,27,2010,2014,2907103.0,3513
1102801,2,2,0,0,1,0,1990,11,8,24,2012,2014,3100104.0,3514
1102801,2,2,2,0,1,3,1981,31,3,33,2011,2014,3132107.0,3515
1102801,2,2,0,0,0,6,1981,25,9,33,2011,2014,3135209.0,3516
1102801,2,2,0,0,1,6,1987,3,6,27,2011,2014,3135209.0,3517
1102801,2,4,0,0,1,6,1991,29,10,23,2011,2014,3135209.0,3518
1102801,2,4,0,0,1,0,1990,6,11,24,2011,2014,3157005.0,3451
1102801,2,2,0,0,1,0,1994,27,3,20,2011,2014,3132107.0,3474
1102801,2,2,0,0,1,0,1989,21,12,25,2011,2014,3135209.0,3519
1102801,2,2,0,0,1,0,1988,13,5,26,2011,2014,3106200.0,3520
1102801,2,2,0,0,0,0,1981,20,7,33,2011,2014,3135209.0,3521
1102801,2,2,0,0,1,6,1991,4,4,23,2011,2014,3135209.0,956
1102801,2,2,0,0,1,0,1991,22,4,23,2011,2014,3135209.0,687
1102801,2,3,0,0,1,0,1990,17,6,24,2011,2014,3135209.0,1203
1102801,2,2,0,0,1,0,1991,7,1,23,2011,2014,3135209.0,2381
1102801,2,2,0,0,1,0,1988,18,6,26,2011,2014,3135209.0,3522
1102801,2,2,0,0,1,0,1983,4,2,31,2011,2014,3135209.0,3222
1102801,2,2,0,0,1,0,1993,15,9,21,2011,2014,3135209.0,3223
1102801,2,2,0,0,0,0,1985,30,4,29,2011,2014,3135209.0,3523
1102801,2,2,0,0,1,0,1993,8,2,21,2011,2014,3135209.0,3524
1102801,2,2,0,0,1,0,1993,27,7,21,2011,2014,3135209.0,2494
1102801,2,2,0,0,1,0,1980,11,10,34,2011,2014,3143302.0,3525
1102801,2,2,0,0,1,0,1988,9,12,26,2011,2014,3161106.0,3526
1102801,2,2,0,0,1,0,1991,27,10,23,2011,2014,3135209.0,654
1102801,2,2,0,0,1,0,1992,20,6,22,2011,2014,3135209.0,3224
1102801,2,2,0,0,1,0,1990,10,10,24,2011,2014,3108602.0,1838
1102801,2,2,0,0,1,0,1993,1,4,21,2011,2014,3143302.0,1676
1102801,2,2,0,0,1,0,1986,13,10,28,2011,2014,3162401.0,1715
1102801,2,2,0,0,1,0,1993,10,2,21,2013,2014,3135209.0,3527
1102801,2,2,0,0,0,3,1992,24,10,22,2013,2014,3138658.0,2345
1102801,2,2,0,0,1,3,1991,3,6,23,2013,2014,3135209.0,3226
1102801,2,2,0,0,1,0,1992,20,1,22,2011,2014,3143302.0,3227
1102801,2,2,0,0,0,0,1988,18,10,26,2011,2014,3143302.0,2346
1102801,2,2,0,0,0,2,1991,2,12,23,2014,2014,3119401.0,2510
1102801,2,2,0,0,1,3,1989,26,4,25,2013,2014,3135209.0,3528
1102801,2,2,0,0,1,3,1994,9,9,20,2013,2014,3135209.0,2055
1102801,2,2,0,0,1,3,1992,28,7,22,2012,2014,3152808.0,2058
1102801,2,2,0,0,1,3,1993,31,5,21,2012,2014,3509205.0,2059
1102801,2,2,0,0,1,3,1990,20,7,24,2012,2014,3135209.0,2077
1102801,2,2,0,0,1,3,1992,30,10,22,2012,2014,3135209.0,2081
1102801,2,2,0,0,1,2,1990,18,2,24,2012,2014,3108255.0,2086
1102801,2,2,0,0,1,3,1994,20,4,20,2012,2014,3170909.0,2091
1102801,2,2,0,0,1,3,1991,17,2,23,2012,2014,3135209.0,2093
1102801,2,2,0,0,0,2,1983,6,1,31,2012,2014,3161106.0,2096
1102801,2,2,0,0,0,3,1994,17,2,20,2012,2014,3135209.0,2098
1102801,2,4,0,0,0,3,1985,19,7,29,2014,2014,3142700.0,2099
1102801,2,2,0,0,0,3,1990,8,9,24,2012,2014,3132107.0,1943
1102801,2,2,0,0,1,1,1994,9,12,20,2012,2014,3151206.0,3228
1102801,2,2,0,0,1,3,1989,24,10,25,2012,2014,3550308.0,2523
1102801,2,2,0,0,1,1,1993,1,11,21,2012,2014,3135209.0,3229
1102801,2,2,0,0,1,3,1988,15,6,26,2012,2014,3129657.0,3230
1102801,2,2,0,0,0,3,1979,11,11,35,2012,2014,3147006.0,2353
1102801,2,2,0,0,1,3,1992,2,9,22,2012,2014,3135209.0,2356
1102801,2,2,0,0,0,1,1992,13,9,22,2012,2014,3143302.0,2359
1102801,2,2,0,0,0,3,1986,23,9,28,2012,2014,3108602.0,2364
1102801,2,2,0,0,1,1,1991,24,4,23,2014,2014,3135209.0,2366
1102801,2,2,0,0,1,3,1995,8,11,19,2013,2014,3135209.0,1019
1102801,2,4,0,0,1,0,1995,6,10,19,2013,2014,3135209.0,2377
1102801,2,4,0,0,0,1,1994,17,10,20,2013,2014,3135209.0,2023
1102801,2,3,0,0,1,1,1995,7,5,19,2013,2014,3550308.0,3231
1102801,2,2,0,0,0,3,1985,16,5,29,2013,2014,3135209.0,2946
1102801,2,3,0,0,1,3,1992,12,1,22,2013,2014,5300108.0,2536
1102801,2,2,0,0,0,1,1993,6,11,21,2013,2014,3135209.0,2543
1102801,2,3,0,0,0,4,1994,18,10,20,2013,2014,3135209.0,2337
1102801,2,4,0,0,1,3,1993,23,10,21,2013,2014,3135209.0,2545
1102801,2,2,0,0,1,3,1989,8,1,25,2013,2014,3143302.0,2548
1102801,2,2,0,0,1,2,1983,9,9,31,2013,2014,3135209.0,2561
1102801,2,2,0,0,1,3,1962,6,4,52,2013,2014,3117836.0,2573
1102801,2,2,0,0,1,3,1994,26,10,20,2013,2014,3550308.0,2598
1102801,2,2,0,0,1,3,1994,25,4,20,2013,2014,3135209.0,2611
1102801,2,2,0,0,1,3,1993,1,6,21,2013,2014,3135209.0,2614
1102801,2,2,0,0,1,3,1992,13,10,22,2013,2014,3135209.0,2617
1102801,2,2,0,0,1,3,1992,23,3,22,2013,2014,3135100.0,2616
1102801,2,2,0,0,1,3,1995,29,9,19,2013,2014,3170909.0,2023
1102801,2,2,0,0,1,3,1994,13,12,20,2013,2014,3135209.0,2623
1102801,2,2,0,0,1,3,1992,23,7,22,2013,2014,3135209.0,2626
1102801,2,4,0,0,1,3,1995,30,4,19,2013,2014,3135209.0,2627
1102801,2,2,0,0,1,3,1991,9,11,23,2013,2014,3135209.0,2947
1102801,2,2,0,0,1,3,1994,29,7,20,2013,2014,3135209.0,2950
1102801,2,2,0,0,1,3,1993,29,11,21,2013,2014,3534401.0,2951
1102801,2,2,0,0,1,3,1995,22,11,19,2013,2014,3135209.0,2956
1102801,2,2,0,0,0,3,1993,1,5,21,2013,2014,3135209.0,2957
1102801,2,2,0,0,0,3,1980,17,8,34,2013,2014,3132008.0,2961
1102801,2,2,0,0,1,3,1994,31,3,20,2013,2014,3135209.0,2962
1102801,2,2,0,0,1,3,1995,26,11,19,2013,2014,3132107.0,2963
1102801,2,2,0,0,1,3,1988,3,7,26,2014,2014,3135209.0,2967
1102801,2,2,0,0,1,3,1995,20,10,19,2014,2014,3139300.0,2838
1102801,2,4,0,0,1,3,1996,19,5,18,2014,2014,3135209.0,2970
1102801,2,2,0,0,0,3,1987,15,7,27,2014,2014,3143302.0,2971
1102801,2,2,0,1,1,3,1995,22,4,19,2014,2014,3143302.0,2972
1102801,2,2,0,0,1,3,1994,27,1,20,2014,2014,3135209.0,2973
1102801,2,2,0,1,0,3,1996,20,3,18,2014,2014,3135209.0,2975
1102801,2,2,0,0,1,3,1986,1,7,28,2014,2014,3135209.0,2976
1102801,2,4,0,0,1,3,1989,9,8,25,2014,2014,3135209.0,2980
1102801,2,2,0,0,1,2,1976,4,10,38,2014,2014,3135209.0,2982
1102801,2,2,0,0,1,2,1993,28,4,21,2014,2014,3167202.0,2984
1102801,2,3,0,0,1,6,1980,19,8,34,2012,2014,3143302.0,3232
1102801,2,2,0,0,1,3,1988,24,11,26,2014,2014,3135209.0,3484
1102801,2,2,0,0,1,1,1982,29,1,32,2012,2014,3135209.0,3485
1102801,2,2,0,0,1,3,1989,6,12,25,2012,2014,3135209.0,3529
1102801,2,4,0,0,1,6,1984,28,11,30,2010,2014,3170909.0,3530
1102801,2,2,0,0,1,2,1988,10,11,26,2014,2014,3135209.0,3531
1102801,2,3,0,0,1,6,1986,3,4,28,2012,2014,3142700.0,3044
1102801,2,4,2,0,0,0,1991,4,3,23,2014,2014,3205200.0,3532
1102801,2,2,0,0,1,1,1986,15,2,28,2011,2014,3135209.0,3233
1102801,2,6,0,0,1,6,1988,14,12,26,2010,2014,3135209.0,3234
1102801,2,6,0,0,1,6,1991,1,12,23,2010,2014,3120904.0,3235
1102801,2,2,0,0,1,6,1992,24,10,22,2010,2014,3135209.0,3236
1102801,2,2,0,0,1,6,1991,13,5,23,2010,2014,3135209.0,3237
1102801,2,2,0,0,1,6,1990,11,6,24,2010,2014,3143302.0,3238
1102801,2,2,0,0,1,6,1990,14,1,24,2010,2014,3151206.0,3239
1102801,2,2,0,0,1,6,1992,6,7,22,2010,2014,3135209.0,3240
1102801,2,2,0,0,1,6,1981,22,4,33,2010,2014,3135209.0,3241
1102801,2,2,0,0,1,6,1988,28,12,26,2010,2014,3135209.0,3242
1102801,2,2,0,0,1,6,1991,4,10,23,2010,2014,3135209.0,3243
1102801,2,6,0,0,1,6,1990,12,12,24,2010,2014,3135209.0,3244
1102801,2,2,0,0,0,6,1990,11,9,24,2010,2014,3135209.0,3245
1102801,2,2,0,0,1,6,1985,7,7,29,2010,2014,1100049.0,3246
1102801,2,2,0,0,0,6,1992,3,3,22,2010,2014,3143302.0,3247
1102802,1,2,0,0,1,0,1992,28,5,22,2010,2014,,3248
1102802,1,6,0,0,0,0,1987,24,10,27,2010,2014,,3249
1102802,1,2,0,0,1,0,1983,3,4,31,2010,2014,,3250
1102802,1,2,0,0,0,0,1979,24,11,35,2010,2014,,3251
1102802,1,2,0,0,1,6,1990,14,3,24,2013,2014,3135209.0,3252
1102802,1,2,0,0,1,6,1993,20,6,21,2012,2014,3549003.0,3107
1102802,1,2,0,0,1,3,1991,2,5,23,2012,2014,3135209.0,3253
1102802,1,2,0,0,1,3,1994,25,4,20,2012,2014,3100302.0,3254
1102802,1,2,0,0,1,2,1993,2,1,21,2012,2014,3135209.0,3259
1102802,1,2,0,0,0,2,1992,24,4,22,2012,2014,3135209.0,3260
1102802,1,2,0,0,0,1,1991,17,1,23,2012,2014,3170909.0,3261
1102802,1,4,0,0,0,1,1984,2,8,30,2012,2014,3135100.0,2086
1102802,1,2,0,0,0,3,1993,16,9,21,2012,2014,3132107.0,3262
1102802,1,5,0,0,0,3,1991,28,9,23,2012,2014,3143302.0,3263
1102802,1,2,0,0,1,3,1994,5,9,20,2012,2014,3135209.0,3264
1102802,1,2,0,0,1,1,1991,24,9,23,2012,2014,3135209.0,3265
1102802,1,2,0,0,1,2,1992,14,6,22,2012,2014,3135209.0,3266
1102802,1,2,0,0,1,1,1990,26,4,24,2012,2014,3135209.0,3267
1102802,1,5,0,0,0,3,1993,6,10,21,2012,2014,3148707.0,3268
1102802,1,2,0,0,0,1,1988,23,1,26,2012,2014,3152006.0,3269
1102802,1,2,0,0,1,3,1994,16,1,20,2012,2014,3135209.0,3270
1102802,1,2,0,0,1,3,1994,17,11,20,2012,2014,3161106.0,3271
1102802,1,2,0,0,0,3,1991,18,8,23,2012,2014,3161106.0,3272
1102802,1,2,0,0,0,3,1985,21,12,29,2012,2014,3143302.0,3273
1102802,1,2,0,0,1,0,1994,15,8,20,2012,2014,3135209.0,2956
1102802,1,4,0,0,0,2,1979,26,1,35,2012,2014,3170909.0,3274
1102802,1,4,0,0,1,2,1994,20,3,20,2013,2014,3143302.0,3275
1102802,1,2,0,0,1,3,1994,4,1,20,2013,2014,3129657.0,3276
1102802,1,2,0,0,1,1,1993,24,9,21,2013,2014,3143302.0,3277
1102802,1,2,0,0,0,2,1991,21,11,23,2014,2014,3135209.0,3279
1102802,1,2,0,0,0,1,1971,14,2,43,2014,2014,3131901.0,3280
1102802,1,2,0,0,0,3,1995,13,9,19,2013,2014,3135209.0,3281
1102802,1,2,0,0,1,3,1995,25,5,19,2013,2014,3143302.0,3282
1102802,1,2,0,0,0,0,1993,29,1,21,2013,2014,3113404.0,3283
1102802,1,3,0,0,1,2,1988,5,4,26,2013,2014,3135050.0,3284
1102802,1,2,0,0,1,3,1993,26,9,21,2013,2014,3135209.0,3423
1102802,1,2,0,0,1,3,1992,28,10,22,2013,2014,3143302.0,3533
1102802,1,2,0,0,1,3,1994,10,3,20,2013,2014,3548807.0,3534
1102802,1,2,0,0,1,3,1995,23,7,19,2013,2014,3550308.0,3535
1102802,1,2,0,0,1,1,1995,30,9,19,2013,2014,3107307.0,3536
1102802,1,2,0,0,0,3,1994,22,11,20,2013,2014,3143302.0,3537
1102802,1,2,0,0,1,3,1994,9,9,20,2013,2014,3135209.0,3452
1102802,1,4,0,0,1,3,1995,28,6,19,2013,2014,,3538
1102802,1,2,0,0,1,3,1994,7,11,20,2013,2014,3135209.0,3539
1102802,1,2,0,0,1,2,1995,1,1,19,2013,2014,3135209.0,3540
1102802,1,3,0,0,1,1,1991,15,2,23,2013,2014,3119401.0,3541
1102802,1,2,0,0,1,2,1962,28,8,52,2013,2014,3135209.0,2196
1102802,1,2,0,0,1,3,1994,22,8,20,2013,2014,5300108.0,3542
1102802,1,2,0,0,1,1,1994,19,5,20,2013,2014,3135209.0,3543
1102802,1,2,0,0,0,3,1994,21,7,20,2013,2014,3135209.0,3544
1102802,1,3,0,0,1,3,1994,10,6,20,2013,2014,3161106.0,3545
1102802,1,2,0,0,1,4,1987,27,11,27,2013,2014,3135209.0,3546
1102802,1,2,0,0,1,3,1994,15,7,20,2013,2014,3135209.0,3547
1102802,1,2,0,0,0,2,1993,2,10,21,2013,2014,3135209.0,3548
1102802,1,2,0,0,0,3,1994,23,5,20,2014,2014,3135209.0,3549
1102802,1,2,2,0,0,3,1986,9,9,28,2014,2014,3143302.0,3550
1102802,1,2,2,0,1,3,1995,15,9,19,2014,2014,3135209.0,3551
1102802,1,2,0,0,0,0,1996,24,6,18,2014,2014,,3552
1102802,1,2,0,1,0,3,1996,31,3,18,2014,2014,3143302.0,3553
1102802,1,2,0,0,0,3,1993,8,11,21,2014,2014,3135209.0,3554
1102802,1,2,0,1,1,3,1996,23,4,18,2014,2014,3106200.0,3555
1102802,1,2,0,1,1,3,1996,18,10,18,2014,2014,3147402.0,3520
1102802,1,2,0,0,1,3,1992,17,6,22,2014,2014,3135209.0,3406
1102802,1,2,0,0,0,3,1996,4,8,18,2014,2014,3135209.0,3556
1102802,1,2,0,0,0,3,1996,22,7,18,2014,2014,3135209.0,3521
1102802,1,2,0,0,0,3,1996,11,4,18,2014,2014,3135209.0,3557
1102802,1,2,0,0,1,0,1996,8,3,18,2014,2014,3135209.0,3558
1102802,1,2,0,0,1,1,1996,4,6,18,2014,2014,3152204.0,3559
1102802,1,2,0,0,0,3,1993,1,2,21,2014,2014,3135050.0,3407
1102802,1,2,0,0,1,3,1996,5,9,18,2014,2014,3534401.0,3560
1102802,1,2,0,0,1,3,1995,7,3,19,2014,2014,3143302.0,3561
1102802,1,2,0,1,1,3,1994,26,6,20,2014,2014,3120904.0,3562
1102802,1,2,0,0,1,3,1994,8,10,20,2014,2014,3138682.0,3563
1102802,1,2,2,0,0,3,1996,4,2,18,2014,2014,3135209.0,3564
1102802,1,2,2,0,1,4,1992,13,3,22,2014,2014,3550308.0,3565
1102802,1,2,0,0,0,2,1996,28,4,18,2014,2014,3135209.0,3566
1102802,1,2,0,0,1,1,1993,6,3,21,2014,2014,3128006.0,3567
1102802,1,2,0,0,0,3,1993,2,8,21,2014,2014,3143302.0,3568
1102802,1,2,2,0,0,3,1992,3,4,22,2014,2014,3135209.0,3569
1102802,1,2,2,0,1,0,1996,6,1,18,2014,2014,3550308.0,3570
1102802,1,2,2,1,1,0,1996,5,10,18,2014,2014,3135209.0,3571
1102802,1,2,2,0,1,3,1995,18,7,19,2014,2014,3135209.0,3572
1102802,1,3,2,0,0,3,1995,13,2,19,2014,2014,3143302.0,3117
1102801,2,2,0,0,1,1,1965,23,8,49,2014,2014,3106200.0,3573
1102801,2,2,0,0,1,3,1995,22,12,19,2014,2014,3135209.0,3574
1102801,2,2,0,1,1,2,1995,8,8,19,2014,2014,3135209.0,3575
1102801,2,2,0,0,1,3,1984,6,7,30,2014,2014,3135209.0,3576
1102801,2,2,0,0,0,3,1971,30,1,43,2014,2014,3135209.0,3577
1102801,2,2,2,0,1,1,1995,17,4,19,2014,2014,3135209.0,3578
1102801,2,2,0,0,1,2,1986,30,1,28,2014,2014,3135209.0,3579
1102801,2,2,0,0,1,3,1995,26,6,19,2014,2014,3135209.0,3580
1102801,2,4,0,0,0,3,1978,6,8,36,2014,2014,3151206.0,3581
1102801,2,2,0,0,1,3,1976,4,5,38,2014,2014,3161106.0,3582
1102801,2,2,0,0,1,1,1996,5,7,18,2014,2014,3135209.0,3583
1102801,2,2,0,0,1,2,1994,22,4,20,2014,2014,3135209.0,3584
1102801,2,2,0,0,1,3,1993,27,7,21,2014,2014,3135209.0,3585
1102801,2,2,0,0,1,4,1996,14,4,18,2014,2014,5300108.0,3586
1102801,2,2,0,0,0,2,1993,21,2,21,2014,2014,3135209.0,3587
1102801,2,2,0,0,1,3,1995,21,1,19,2014,2014,3162450.0,3588
1102801,2,2,0,1,1,1,1995,22,11,19,2014,2014,3135209.0,2471
1102801,2,2,0,0,1,2,1989,27,1,25,2014,2014,2304400.0,972
1102801,2,2,0,0,1,3,1986,11,4,28,2014,2014,3135209.0,2411
1102801,2,4,0,0,1,3,1996,10,9,18,2014,2014,,3285
1102801,2,4,0,0,0,3,1992,29,6,22,2014,2014,,3589
1102802,1,2,0,0,0,3,1990,30,1,24,2010,2014,3135209.0,3289
1102802,1,2,0,0,0,2,1983,24,4,31,2014,2014,3135209.0,2487
1102802,1,2,0,1,0,0,1988,16,4,26,2014,2014,3135209.0,801
1102802,1,2,0,0,0,0,1988,24,6,26,2011,2014,3135100.0,2492
1102802,1,2,0,0,0,3,1989,9,12,25,2014,2014,3135209.0,2275
1102802,1,2,0,0,1,3,1990,12,2,24,2014,2014,3519808.0,2996
1102802,1,2,0,0,0,3,1988,10,3,26,2010,2014,3135209.0,1448
1102802,1,2,0,0,0,6,1990,11,11,24,2010,2014,3108602.0,1499
1102802,1,2,0,0,1,6,1991,11,10,23,2011,2014,3135209.0,2998
1102802,1,2,0,0,0,2,1987,21,9,27,2013,2014,3135209.0,1932
1102802,1,2,0,0,0,6,1992,14,4,22,2011,2014,3135209.0,1933
1102802,1,2,0,0,0,3,1986,12,3,28,2010,2014,3143302.0,3290
1102802,1,2,0,0,1,6,1986,16,6,28,2010,2014,3143302.0,2113
1102802,1,2,0,0,0,2,1985,25,10,29,2010,2014,3143302.0,1640
1102802,1,6,0,0,0,3,1992,22,3,22,2010,2014,3135209.0,2283
1102802,1,2,0,0,0,3,1993,1,2,21,2010,2014,3135209.0,3226
1102802,1,6,0,0,1,6,1992,19,12,22,2010,2014,3106200.0,2396
1102802,1,2,0,0,1,6,1991,13,7,23,2011,2014,3135209.0,2397
1102802,1,2,2,0,1,6,1992,26,4,22,2013,2014,3106200.0,2398
1102802,1,2,0,0,0,6,1982,4,12,32,2011,2014,3135209.0,1756
1102802,1,2,0,0,1,6,1992,6,7,22,2011,2014,3135209.0,3590
1102802,1,2,0,1,1,3,1993,5,10,21,2014,2014,3135050.0,1817
1102802,1,2,2,0,1,3,1981,26,11,33,2014,2014,,2507
1102802,1,2,0,0,0,6,1982,25,11,32,2011,2014,3548708.0,3000
1102802,1,2,2,0,0,3,1993,14,5,21,2012,2014,3143302.0,2178
1102802,1,2,0,0,0,2,1987,12,2,27,2014,2014,3132503.0,2081
1102802,1,2,0,0,0,0,1992,6,8,22,2012,2014,3135209.0,2096
1102802,1,2,0,0,0,0,1991,18,4,23,2012,2014,3135209.0,2099
1102802,1,2,0,0,1,1,1993,14,6,21,2013,2014,3513009.0,2109
1102802,1,2,0,0,0,0,1983,25,12,31,2012,2014,3135209.0,2110
1102802,1,4,0,0,0,0,1993,8,12,21,2012,2014,3135209.0,2122
1102802,1,2,0,0,1,0,1993,9,10,21,2011,2014,3143302.0,2123
1102802,1,2,0,0,0,0,1992,10,11,22,2011,2014,3135209.0,2128
1102802,1,2,0,0,0,0,1984,31,7,30,2011,2014,3117836.0,1690
1102802,1,2,0,0,0,0,1990,15,8,24,2011,2014,3143302.0,2116
1102802,1,2,0,0,1,0,1992,24,8,22,2011,2014,3135100.0,2117
1102802,1,2,0,0,0,0,1990,11,7,24,2011,2014,3135209.0,2119
1102802,1,2,0,0,0,0,1992,18,1,22,2011,2014,3143302.0,2121
1102802,1,2,0,0,0,0,1991,20,6,23,2011,2014,3135209.0,2133
107474,1,4,0,0,0,1,1988,20,1,27,2013,2015,3142700.0,3067
107476,1,6,0,0,0,6,1987,28,5,28,2010,2015,3168002.0,1462
107474,1,2,0,0,0,3,1983,27,4,32,2015,2015,3152204.0,2776
107474,1,2,0,0,1,3,1990,13,6,25,2009,2015,3135209.0,1569
107474,1,2,0,0,0,3,1987,16,1,28,2012,2015,3142007.0,659
1102802,1,2,0,0,0,3,1990,30,1,25,2010,2015,3135209.0,2488
107474,1,2,0,0,0,6,1990,16,2,25,2012,2015,3135209.0,1479
1102802,1,4,0,0,0,2,1983,24,4,32,2014,2015,3135209.0,1420
1102802,1,2,0,0,0,2,1985,9,12,30,2015,2015,3135209.0,1545
1102801,2,4,0,0,1,6,1980,19,8,35,2012,2015,3143302.0,1498
107474,1,4,0,0,0,3,1991,16,9,24,2014,2015,3143302.0,1477
1102801,2,2,0,0,0,0,1987,27,10,28,2015,2015,3135209.0,2186
96981,3,4,0,0,0,3,1985,19,1,30,2014,2015,3135209.0,1680
1102802,1,4,0,1,0,0,1988,16,4,27,2014,2015,3135209.0,1844
107474,1,2,0,0,0,0,1982,24,5,33,2014,2015,5212808.0,1761
96981,3,6,0,0,0,3,1987,3,12,28,2010,2015,3135209.0,1843
107476,1,2,2,0,0,1,1990,19,11,25,2014,2015,3147105.0,3395
1102802,1,2,0,0,0,0,1988,24,6,27,2011,2015,3135100.0,1762
99503,2,2,0,0,0,3,1986,18,8,29,2012,2015,3135209.0,1651
107476,1,2,0,0,0,1,1978,25,6,37,2008,2015,3135209.0,1755
107476,1,2,0,0,1,2,1987,5,2,28,2008,2015,3143302.0,2777
107476,1,2,0,0,0,6,1980,8,11,35,2012,2015,3135209.0,2509
107476,1,2,0,0,0,3,1983,18,11,32,2009,2015,3135209.0,3069
107476,1,2,0,0,1,2,1984,27,3,31,2009,2015,3152204.0,3396
107476,1,2,0,0,1,3,1988,24,11,27,2015,2015,3135209.0,1882
1102801,2,4,0,0,1,3,1988,24,11,27,2014,2015,3135209.0,1885
107476,1,4,0,0,0,3,1987,22,8,28,2009,2015,3135209.0,1886
107474,1,2,0,0,1,0,1987,14,12,28,2013,2015,3135209.0,1887
112692,2,2,0,0,0,1,1987,21,3,28,2014,2015,3135209.0,1918
112692,2,2,0,0,1,6,1989,28,12,26,2008,2015,3135209.0,1892
112692,2,2,0,0,1,3,1990,30,7,25,2008,2015,3135209.0,1894
1102802,1,4,0,0,0,3,1989,9,12,26,2014,2015,3135209.0,1898
107474,1,4,0,0,1,1,1990,9,4,25,2008,2015,3106200.0,3397
112692,2,4,0,0,0,2,1986,17,4,29,2013,2015,3135209.0,1902
107474,1,4,0,0,1,3,1983,4,6,32,2008,2015,3135209.0,1903
112692,2,6,0,0,0,1,1989,7,4,26,2010,2015,3550308.0,1912
112692,2,2,0,0,1,1,1989,22,7,26,2008,2015,3161106.0,1915
99503,2,2,0,0,1,2,1989,12,3,26,2007,2015,3135209.0,1904
99503,2,4,0,0,1,3,1985,14,12,30,2008,2015,3135209.0,1909
99503,2,4,0,0,1,3,1989,27,11,26,2008,2015,3135209.0,1919
107474,1,2,0,0,0,1,1981,25,6,34,2015,2015,3149150.0,1917
107474,1,6,0,0,0,6,1988,1,4,27,2010,2015,3135209.0,1926
107474,1,6,0,0,1,1,1986,15,1,29,2008,2015,3135209.0,1928
107474,1,2,0,0,1,1,1990,15,6,25,2008,2015,3135209.0,1929
99503,2,2,0,0,1,4,1986,9,10,29,2008,2015,3550308.0,2189
99503,2,2,0,0,1,2,1984,21,4,31,2008,2015,3135209.0,2192
107474,1,2,0,0,1,3,1987,1,4,28,2008,2015,3135209.0,2193
112692,2,4,0,0,1,3,1988,28,1,27,2009,2015,3135209.0,2103
1102802,1,2,0,0,1,3,1988,28,1,27,2015,2015,3135209.0,909
112692,2,2,0,0,1,3,1984,25,10,31,2009,2015,3135209.0,2196
107474,1,2,0,0,1,2,1988,15,10,27,2008,2015,3135209.0,2198
1102801,2,2,0,0,1,2,1978,21,6,37,2012,2015,3135209.0,2199
107474,1,2,0,0,1,1,1987,28,11,28,2008,2015,3143302.0,2201
107474,1,4,0,0,0,6,1988,13,9,27,2008,2015,3161106.0,2203
107474,1,2,0,0,1,2,1988,24,11,27,2008,2015,3135209.0,2205
107474,1,2,0,0,1,3,1979,19,9,36,2008,2015,3135209.0,2210
107474,1,6,0,0,0,2,1988,16,3,27,2008,2015,3135209.0,2211
1102802,1,2,0,0,1,3,1990,12,2,25,2014,2015,3519808.0,2214
99503,2,2,0,0,1,2,1979,23,12,36,2008,2015,3550308.0,2215
107474,1,4,0,0,1,1,1973,16,1,42,2008,2015,3135209.0,2217
1102802,1,2,0,0,0,3,1988,10,3,27,2010,2015,3135209.0,2222
1102801,2,2,0,0,1,1,1974,10,7,41,2012,2015,3135209.0,2223
1102801,2,2,0,0,1,1,1982,29,1,33,2012,2015,3135209.0,2224
99503,2,2,0,0,1,6,1978,6,11,37,2008,2015,3108602.0,2226
112692,2,4,0,0,0,4,1987,17,4,28,2009,2015,3132107.0,2227
112692,2,2,0,0,1,3,1991,12,2,24,2009,2015,3135209.0,2234
99503,2,4,0,0,0,3,1958,30,9,57,2008,2015,3135209.0,2549
112692,2,3,0,0,0,3,1986,20,9,29,2014,2015,3135209.0,2555
99503,2,2,0,0,1,6,1973,1,12,42,2008,2015,3135209.0,2562
99503,2,2,0,0,1,3,1989,20,2,26,2008,2015,3135209.0,2564
99503,2,4,0,0,0,3,1989,3,12,26,2015,2015,3135209.0,2576
112692,2,2,0,0,1,2,1989,5,2,26,2009,2015,3135209.0,2578
1102801,2,2,0,0,1,3,1989,6,12,26,2012,2015,3135209.0,2591
99503,2,2,0,0,1,2,1987,24,6,28,2015,2015,3550308.0,2596
112692,2,2,0,0,0,3,1989,25,2,26,2009,2015,3135209.0,2597
112692,2,2,0,0,1,3,1980,15,7,35,2015,2015,3135209.0,2599
112692,2,2,0,0,1,6,1972,7,7,43,2009,2015,3135209.0,2601
112692,2,3,0,0,1,2,1988,26,6,27,2009,2015,3135357.0,2602
1102801,2,2,0,0,1,3,1988,14,3,27,2015,2015,3142700.0,2603
112692,2,6,0,0,0,3,1987,17,1,28,2009,2015,3138658.0,2604
112692,2,6,0,0,1,3,1988,15,5,27,2009,2015,3132107.0,2605
99503,2,4,0,0,1,2,1989,4,5,26,2008,2015,3135209.0,2606
