CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO
107476,1,2,0,0,1,0,1992,27,11,19,2011,2011,5300108.0
1102802,1,2,0,0,1,1,1991,6,12,20,2010,2011,3107307.0
107476,1,2,0,0,0,3,1991,9,10,20,2010,2011,3135209.0
96981,3,2,0,0,0,1,1991,15,12,20,2010,2011,3143302.0
1102801,2,2,0,0,1,6,1985,7,7,26,2010,2011,1100049.0
96981,3,6,0,0,1,2,1989,31,3,22,2007,2011,3135209.0
1102801,2,4,0,0,0,6,1986,30,10,25,2010,2011,3143302.0
1102802,1,2,0,0,0,0,1987,21,11,24,2011,2011,3107307.0
107476,1,4,0,0,1,0,1985,16,5,26,2009,2011,3107307.0
107474,1,2,0,0,1,3,1987,1,4,24,2008,2011,3135209.0
107474,1,4,0,0,0,6,1983,26,9,28,2009,2011,3135209.0
99503,2,2,0,0,1,1,1989,13,3,22,2009,2011,3135209.0
1102801,2,2,0,0,1,6,1990,11,6,21,2010,2011,3143302.0
96981,3,4,0,0,1,6,1990,19,1,21,2008,2011,3135209.0
107476,1,2,0,0,0,1,1990,13,12,21,2010,2011,1501402.0
1102801,2,2,0,0,1,6,1991,16,11,20,2010,2011,3106200.0
112692,2,4,0,0,0,3,1992,10,4,19,2011,2011,3135209.0
1102801,2,2,0,0,1,1,1986,15,2,25,2011,2011,3135209.0
96981,3,2,0,0,0,1,1993,11,11,18,2011,2011,3550308.0
96981,3,2,0,0,0,3,1992,10,4,19,2011,2011,3135209.0
1102801,2,2,0,0,1,0,1988,13,5,23,2011,2011,3106200.0
96981,3,2,0,0,1,6,1992,30,11,19,2010,2011,3135209.0
1102802,1,4,0,0,0,4,1991,20,12,20,2010,2011,3157005.0
107476,1,3,0,0,0,6,1987,6,3,24,2010,2011,3135209.0
112692,2,4,0,0,0,6,1976,12,5,35,2010,2011,3139300.0
107474,1,4,0,0,1,1,1975,4,10,36,2010,2011,3135209.0
99503,2,4,0,0,1,6,1985,3,11,26,2008,2011,3170909.0
1102802,1,3,0,0,1,2,1986,30,10,25,2010,2011,3143302.0
107474,1,2,0,0,1,0,1993,21,3,18,2011,2011,5300108.0
107474,1,2,0,0,1,1,1986,14,8,25,2008,2011,3550308.0
107476,1,4,0,0,0,3,1992,16,9,19,2010,2011,3143302.0
96981,3,6,0,0,1,3,1983,25,1,28,2007,2011,3135209.0
112692,2,2,0,0,1,6,1990,11,8,21,2010,2011,3135209.0
107474,1,2,0,0,1,1,1991,30,3,20,2009,2011,3161106.0
107474,1,6,0,0,0,3,1986,10,6,25,2007,2011,3143302.0
99503,2,2,0,0,0,2,1982,15,10,29,2007,2011,3135209.0
99503,2,4,0,0,1,3,1982,6,8,29,2010,2011,3135209.0
107474,1,2,0,0,0,0,1987,12,12,24,2011,2011,3143302.0
99503,2,2,0,0,1,2,1984,21,4,27,2008,2011,3135209.0
96981,3,6,0,0,0,3,1989,5,1,22,2008,2011,3135209.0
107474,1,2,0,0,1,3,1986,30,1,25,2007,2011,3135209.0
107474,1,2,0,0,0,2,1988,28,7,23,2009,2011,3135209.0
99503,2,2,0,0,0,3,1987,17,1,24,2010,2011,3135209.0
112692,2,2,0,0,0,3,1990,15,3,21,2008,2011,3145372.0
96981,3,6,0,0,0,2,1991,11,9,20,2008,2011,3143302.0
1102801,2,2,0,0,1,6,1992,11,7,19,2010,2011,3161106.0
107474,1,2,0,0,1,3,1985,22,1,26,2008,2011,3143302.0
107474,1,2,0,0,0,6,1988,6,2,23,2010,2011,3143302.0
107474,1,2,0,0,0,0,1993,3,6,18,2011,2011,3135209.0
107476,1,2,0,0,1,2,1988,9,7,23,2008,2011,3135209.0
99503,2,6,0,0,0,6,1984,30,6,27,2007,2011,3157807.0
96981,3,2,0,0,0,3,1990,6,3,21,2008,2011,3161106.0
1102801,2,4,0,0,0,6,1992,19,4,19,2010,2011,3135209.0
1102801,2,2,0,0,1,6,1988,14,12,23,2010,2011,3130655.0
112692,2,2,0,0,1,6,1989,7,1,22,2010,2011,3135209.0
107476,1,2,0,0,0,6,1984,31,8,27,2011,2011,3135209.0
1102802,1,4,0,0,0,6,1984,31,8,27,2010,2011,3135209.0
112692,2,4,0,0,1,0,1990,31,3,21,2011,2011,3135209.0
112692,2,2,0,0,1,0,1986,9,7,25,2011,2011,3135209.0
99503,2,4,0,0,1,0,1993,28,7,18,2011,2011,
99503,2,4,0,0,1,3,1985,13,3,26,2010,2011,3135209.0
1102801,2,4,0,0,0,6,1991,31,12,20,2010,2011,3135209.0
107474,1,2,0,0,0,2,1985,23,3,26,2008,2011,3135209.0
1102801,2,2,0,0,0,6,1992,16,9,19,2010,2011,3135209.0
99503,2,4,0,0,1,3,1983,10,2,28,2009,2011,3135209.0
112692,2,2,0,0,1,0,1992,5,8,19,2011,2011,3143302.0
107476,1,2,0,0,1,2,1987,5,2,24,2008,2011,3143302.0
107474,1,2,0,0,0,1,1980,24,2,31,2008,2011,3135209.0
107474,1,3,0,0,1,3,1989,2,2,22,2008,2011,3132107.0
107474,1,2,0,0,1,3,1988,22,12,23,2009,2011,3132107.0
1102801,2,2,0,0,1,0,1993,1,4,18,2011,2011,3143302.0
107476,1,2,0,0,1,0,1992,1,6,19,2011,2011,3132107.0
99503,2,4,0,0,1,0,1987,10,12,24,2011,2011,3135209.0
112692,2,2,0,0,0,3,1987,17,1,24,2009,2011,3138658.0
96981,3,2,0,0,1,3,1987,9,12,24,2008,2011,3135209.0
99503,2,6,0,0,0,2,1983,21,11,28,2007,2011,3135209.0
99503,2,2,0,0,1,3,1983,18,10,28,2008,2011,3149150.0
1102801,2,4,0,0,1,6,1980,13,8,31,2010,2011,3154606.0
112692,2,2,0,0,0,0,1985,25,7,26,2011,2011,3135209.0
107474,1,2,0,0,0,6,1983,8,8,28,2009,2011,3135209.0
99503,2,2,0,0,0,3,1958,30,9,53,2008,2011,3135209.0
1102801,2,2,0,0,1,0,1994,27,3,17,2011,2011,3132107.0
1102801,2,2,0,0,1,0,1980,11,10,31,2011,2011,3143302.0
112692,2,2,0,0,1,0,1993,5,5,18,2011,2011,3135209.0
107474,1,6,0,0,0,3,1986,7,2,25,2007,2011,3135209.0
99503,2,6,0,0,1,3,1988,11,3,23,2007,2011,3170909.0
112692,2,2,0,0,1,3,1980,14,12,31,2008,2011,3135209.0
107474,1,2,0,0,1,3,1991,8,5,20,2009,2011,3135209.0
96981,3,2,0,0,0,1,1987,26,3,24,2011,2011,3550308.0
99503,2,2,0,0,0,1,1991,21,3,20,2010,2011,3135209.0
112692,2,4,0,0,1,0,1992,1,3,19,2010,2011,3135209.0
107474,1,2,0,0,1,0,1982,3,11,29,2011,2011,3143302.0
99503,2,4,0,0,0,1,1987,26,3,24,2011,2011,3550308.0
107474,1,2,0,0,0,6,1986,30,8,25,2011,2011,3135209.0
1102801,2,2,0,0,1,0,1993,27,7,18,2011,2011,3135209.0
112692,2,2,0,0,1,3,1991,12,2,20,2009,2011,3135209.0
99503,2,2,0,0,1,3,1987,21,1,24,2008,2011,3135209.0
96981,3,6,0,0,0,3,1988,30,7,23,2007,2011,3135209.0
96981,3,2,0,0,1,3,1989,6,6,22,2008,2011,3135209.0
99503,2,2,0,0,1,1,1990,28,8,21,2009,2011,3135209.0
99503,2,2,0,0,0,1,1990,20,1,21,2008,2011,3139300.0
96981,3,2,0,0,0,3,1989,4,9,22,2009,2011,3132107.0
107474,1,2,0,0,1,3,1989,3,10,22,2008,2011,3550308.0
1102801,2,3,0,0,1,6,1981,21,5,30,2010,2011,3135209.0
107474,1,2,0,0,0,0,1988,31,7,23,2011,2011,3135209.0
99503,2,6,0,0,1,3,1988,2,9,23,2007,2011,3143302.0
99503,2,2,0,0,1,3,1988,10,7,23,2007,2011,3117836.0
99503,2,4,0,0,1,1,1977,4,10,34,2010,2011,3135209.0
96981,3,4,0,0,0,3,1990,6,12,21,2009,2011,3135209.0
1102801,2,2,0,0,1,6,1981,22,4,30,2010,2011,3135209.0
96981,3,2,0,0,0,4,1991,8,12,20,2011,2011,5300108.0
112692,2,4,0,0,0,4,1991,8,12,20,2011,2011,5300108.0
1102801,2,4,0,0,1,0,1985,10,8,26,2011,2011,3143302.0
99503,2,2,0,0,1,0,1987,16,5,24,2011,2011,3108602.0
96981,3,6,0,0,0,0,1980,17,3,31,2006,2011,3135209.0
107474,1,6,0,0,0,3,1988,24,1,23,2007,2011,3161106.0
96981,3,2,0,0,0,1,1988,1,1,23,2007,2011,3135209.0
99503,2,6,0,0,1,1,1985,26,12,26,2007,2011,3135209.0
99503,2,4,0,0,1,0,1981,17,2,30,2010,2011,3170909.0
107474,1,2,0,0,0,3,1979,9,12,32,2008,2011,3135209.0
96981,3,2,0,0,0,3,1989,2,2,22,2007,2011,3135209.0
107474,1,2,0,0,1,3,1974,29,11,37,2008,2011,3135209.0
112692,2,2,0,0,0,6,1980,14,9,31,2010,2011,3143302.0
99503,2,4,0,0,0,6,1981,22,8,30,2010,2011,3135209.0
107474,1,2,0,0,0,0,1992,1,12,19,2011,2011,3106200.0
112692,2,4,0,0,0,3,1991,21,4,20,2011,2011,3135209.0
107476,1,2,0,0,1,0,1992,29,9,19,2011,2011,3135209.0
96981,3,2,0,0,0,3,1991,21,4,20,2011,2011,3135209.0
112692,2,4,0,0,1,0,1993,22,1,18,2011,2011,3135209.0
107474,1,2,0,0,1,1,1987,28,11,24,2008,2011,3143302.0
99503,2,6,0,0,1,4,1990,14,6,21,2008,2011,2906600.0
96981,3,2,0,0,0,1,1992,11,9,19,2009,2011,3143302.0
107474,1,4,0,0,0,1,1984,27,4,27,2008,2011,3106200.0
1102801,2,2,0,0,0,0,1988,18,10,23,2011,2011,3143302.0
96981,3,2,0,0,0,2,1989,20,11,22,2010,2011,3135209.0
99503,2,4,0,0,1,3,1986,25,8,25,2008,2011,3135209.0
107474,1,2,0,0,1,3,1986,4,6,25,2008,2011,3135209.0
107474,1,2,0,0,1,3,1988,22,3,23,2009,2011,3161106.0
107474,1,4,0,0,1,6,1980,24,12,31,2009,2011,3143302.0
96981,3,3,0,0,1,6,1981,12,6,30,2009,2011,3135209.0
96981,3,2,0,0,1,3,1984,9,12,27,2007,2011,3135209.0
96981,3,2,0,0,0,1,1993,8,9,18,2011,2011,3135209.0
96981,3,2,0,0,1,3,1972,22,12,39,2010,2011,5300108.0
107474,1,2,0,0,1,2,1986,9,5,25,2007,2011,3135209.0
96981,3,2,0,0,0,3,1989,28,10,22,2008,2011,3135209.0
99503,2,2,0,0,0,6,1988,30,6,23,2008,2011,3515004.0
1102802,1,2,0,0,0,6,1982,4,12,29,2011,2011,3135209.0
96981,3,2,0,0,0,6,1992,10,7,19,2010,2011,3151206.0
107476,1,2,0,0,1,2,1988,3,1,23,2008,2011,3149150.0
99503,2,6,0,0,0,3,1988,2,10,23,2007,2011,3149150.0
96981,3,6,0,0,1,3,1988,21,4,23,2008,2011,3135209.0
96981,3,3,0,0,0,0,1989,2,3,22,2009,2011,3135209.0
99503,2,4,0,0,1,3,1984,21,6,27,2010,2011,3132107.0
112692,2,2,0,0,1,3,1980,15,7,31,2009,2011,3135209.0
107474,1,2,0,0,0,6,1990,21,8,21,2011,2011,3550308.0
1102802,1,2,0,0,0,0,1982,18,9,29,2011,2011,3135100.0
107476,1,2,0,0,0,0,1988,2,9,23,2010,2011,2509701.0
1102801,2,2,0,0,1,0,1992,20,6,19,2011,2011,3135209.0
107476,1,2,0,0,0,0,1993,9,12,18,2011,2011,3135100.0
1102801,2,4,0,0,0,0,1991,12,3,20,2011,2011,3143302.0
96981,3,4,0,0,0,0,1989,11,3,22,2008,2011,3135209.0
107474,1,2,0,0,0,1,1989,21,7,22,2009,2011,3135209.0
107476,1,4,0,0,0,3,1987,17,9,24,2010,2011,
1102801,2,2,0,0,1,6,1990,14,1,21,2010,2011,3151206.0
1102801,2,2,0,0,0,0,1983,25,12,28,2011,2011,3135209.0
112692,2,4,0,0,0,0,1989,11,3,22,2011,2011,3135209.0
1102801,2,2,0,0,1,6,1991,4,4,20,2011,2011,3135209.0
107476,1,2,0,0,1,0,1991,1,10,20,2011,2011,3135209.0
96981,3,4,0,0,0,6,1985,21,2,26,2010,2011,3142007.0
1102801,2,4,0,0,0,6,1991,30,11,20,2010,2011,3135209.0
99503,2,2,0,0,1,1,1988,30,9,23,2008,2011,3170909.0
107474,1,2,0,0,0,1,1991,5,10,20,2009,2011,3135209.0
96981,3,2,0,0,1,2,1992,4,10,19,2011,2011,3108602.0
1102801,2,2,0,0,1,6,1988,14,12,23,2010,2011,3135209.0
99503,2,2,0,0,1,6,1984,8,1,27,2010,2011,3135209.0
107476,1,2,0,0,0,0,1985,5,12,26,2011,2011,3139300.0
96981,3,4,0,0,0,6,1991,30,11,20,2011,2011,3135209.0
1102802,1,2,0,0,1,6,1991,11,10,20,2011,2011,3135209.0
1102801,2,2,0,0,1,0,1988,9,12,23,2011,2011,3161106.0
112692,2,4,0,0,0,0,1993,4,3,18,2011,2011,3143302.0
1102802,1,4,0,0,1,1,1992,28,11,19,2010,2011,
107476,1,2,0,0,0,2,1989,4,11,22,2008,2011,3135209.0
107476,1,2,0,0,1,4,1990,14,5,21,2009,2011,3161106.0
107474,1,2,0,0,1,1,1969,19,9,42,2008,2011,3135209.0
96981,3,2,0,0,0,3,1990,12,1,21,2009,2011,3135209.0
1102801,2,2,0,0,0,0,1986,7,7,25,2011,2011,3118809.0
107474,1,2,0,0,1,0,1984,17,7,27,2011,2011,3143302.0
1102802,1,2,0,0,0,1,1985,11,2,26,2010,2011,3143302.0
96981,3,2,0,0,0,0,1988,25,1,23,2010,2011,3135209.0
107474,1,6,0,0,1,6,1986,5,4,25,2007,2011,3143302.0
107474,1,6,0,0,0,1,1985,28,11,26,2007,2011,3135209.0
107474,1,2,0,0,0,1,1990,22,5,21,2008,2011,3143302.0
96981,3,3,0,0,0,1,1983,3,8,28,2009,2011,3543402.0
96981,3,2,0,0,0,3,1989,24,11,22,2009,2011,3135209.0
99503,2,2,0,0,0,2,1988,9,2,23,2008,2011,3135209.0
99503,2,2,0,0,1,3,1985,3,11,26,2009,2011,3135209.0
107474,1,2,0,0,0,3,1988,8,10,23,2010,2011,3130051.0
112692,2,2,0,0,0,0,1992,7,9,19,2011,2011,2924504.0
112692,2,2,0,0,1,2,1989,5,2,22,2009,2011,3135209.0
1102802,1,2,0,0,0,6,1988,8,6,23,2010,2011,3135209.0
107474,1,2,0,0,0,3,1985,4,4,26,2007,2011,3157005.0
1102802,1,4,0,0,1,1,1991,27,9,20,2010,2011,3143302.0
107474,1,2,0,0,1,3,1990,8,9,21,2009,2011,3135209.0
99503,2,2,0,0,0,1,1977,24,7,34,2007,2011,3142007.0
107474,1,2,0,0,1,1,1983,17,10,28,2008,2011,3135209.0
96981,3,4,0,0,1,6,1985,5,3,26,2011,2011,3143302.0
112692,2,2,0,0,0,0,1990,28,9,21,2011,2011,3135209.0
1102802,1,4,0,0,1,4,1992,14,7,19,2010,2011,3143302.0
107476,1,4,0,0,0,0,1989,3,11,22,2009,2011,3135209.0
112692,2,4,0,0,1,6,1988,14,3,23,2009,2011,3142700.0
99503,2,4,0,0,0,6,1978,7,1,33,2007,2011,5300108.0
1102801,2,2,0,0,0,0,1982,20,11,29,2011,2011,3135209.0
112692,2,2,0,0,0,0,1977,3,7,34,2011,2011,3135209.0
112692,2,2,0,0,0,0,1990,4,9,21,2011,2011,3135209.0
99503,2,4,0,0,1,0,1990,18,2,21,2011,2011,3135209.0
112692,2,2,0,0,1,1,1982,9,7,29,2008,2011,3162401.0
112692,2,4,0,0,1,6,1989,29,4,22,2008,2011,3135209.0
1102802,1,2,0,0,0,3,1986,12,3,25,2010,2011,3143302.0
99503,2,2,0,0,0,1,1979,11,5,32,2007,2011,3143302.0
1102801,2,2,0,0,1,0,1992,20,1,19,2011,2011,3143302.0
96981,3,2,0,0,0,0,1986,20,10,25,2008,2011,3135209.0
99503,2,2,0,0,0,1,1974,2,12,37,2008,2011,3135209.0
107474,1,3,0,0,0,3,1989,28,4,22,2010,2011,3531902.0
107476,1,4,0,0,0,3,1982,13,4,29,2011,2011,3143302.0
107476,1,2,0,0,0,4,1979,12,8,32,2008,2011,3135209.0
96981,3,4,0,0,1,1,1982,2,10,29,2007,2011,3132107.0
96981,3,2,0,0,1,3,1989,17,11,22,2008,2011,3135209.0
107474,1,3,0,0,0,3,1970,1,8,41,2008,2011,3135209.0
107474,1,2,0,0,0,3,1990,9,12,21,2009,2011,3143302.0
96981,3,3,0,0,1,6,1990,11,6,21,2009,2011,3135209.0
107476,1,2,0,0,0,3,1991,12,2,20,2010,2011,3135209.0
107474,1,4,0,0,0,0,1988,11,6,23,2011,2011,3135209.0
107474,1,2,0,0,1,0,1993,24,3,18,2011,2011,3135209.0
112692,2,2,0,0,0,0,1989,21,2,22,2011,2011,3135209.0
99503,2,2,0,0,0,0,1993,8,12,18,2011,2011,3135209.0
107474,1,2,0,0,1,4,1989,22,2,22,2007,2011,3135209.0
107474,1,2,0,0,1,3,1987,25,11,24,2008,2011,3135209.0
107474,1,2,0,0,0,3,1979,17,1,32,2009,2011,3135209.0
99503,2,2,0,0,0,2,1992,6,2,19,2010,2011,3135209.0
1102802,1,2,0,0,0,0,1992,29,9,19,2011,2011,3135209.0
1102802,1,2,0,0,0,0,1990,15,8,21,2011,2011,3143302.0
99503,2,2,0,0,0,3,1989,21,11,22,2008,2011,3132107.0
112692,2,4,0,0,0,6,1956,2,11,55,2008,2011,3135209.0
1102801,2,4,0,0,0,6,1992,18,2,19,2010,2011,3118601.0
96981,3,4,0,0,0,2,1971,5,12,40,2010,2011,3119807.0
99503,2,4,0,0,1,2,1988,18,10,23,2008,2011,3135209.0
1102802,1,4,0,0,0,6,1993,20,2,18,2010,2011,3170909.0
107476,1,2,0,0,0,6,1990,30,11,21,2008,2011,3135209.0
107474,1,2,0,0,1,6,1989,17,2,22,2007,2011,3135209.0
112692,2,2,0,0,0,0,1993,22,2,18,2011,2011,3118809.0
1102802,1,2,0,0,1,2,1987,26,5,24,2010,2011,3135605.0
96981,3,2,0,0,1,3,1992,17,12,19,2011,2011,3135209.0
99503,2,6,0,0,0,2,1989,15,8,22,2007,2011,3135209.0
99503,2,2,0,0,1,3,1991,28,4,20,2009,2011,3135209.0
107476,1,2,0,0,0,2,1984,15,8,27,2010,2011,3161106.0
107474,1,2,0,0,1,3,1992,13,6,19,2010,2011,3135209.0
99503,2,2,0,0,1,0,1986,16,5,25,2011,2011,3135209.0
96981,3,3,0,0,1,3,1987,7,10,24,2008,2011,3135209.0
112692,2,2,0,0,1,3,1990,12,2,21,2009,2011,3549805.0
107474,1,2,0,0,1,3,1981,17,12,30,2008,2011,3135209.0
99503,2,2,0,0,0,3,1974,21,11,37,2007,2011,3135209.0
96981,3,2,0,0,0,3,1988,29,12,23,2009,2011,3135209.0
96981,3,2,0,0,0,3,1988,31,12,23,2009,2011,3135209.0
1102802,1,2,0,0,0,6,1990,11,11,21,2010,2011,3108602.0
99503,2,2,0,0,0,1,1983,8,4,28,2010,2011,3162708.0
107476,1,2,0,0,0,2,1989,8,5,22,2008,2011,3135100.0
1102802,1,4,0,0,0,6,1985,21,7,26,2011,2011,3135209.0
96981,3,2,0,0,0,6,1985,21,7,26,2011,2011,3135209.0
99503,2,2,0,0,1,4,1988,22,2,23,2008,2011,3135209.0
96981,3,2,0,0,1,3,1990,21,1,21,2009,2011,3132107.0
96981,3,2,0,0,0,1,1990,20,12,21,2009,2011,3135209.0
107476,1,3,0,0,1,2,1984,29,10,27,2010,2011,3135209.0
99503,2,2,0,0,1,6,1979,19,11,32,2008,2011,3135209.0
96981,3,2,0,0,0,0,1992,28,9,19,2011,2011,3135209.0
107476,1,2,0,0,1,0,1988,24,11,23,2009,2011,3135209.0
99503,2,2,0,0,0,0,1993,4,2,18,2011,2011,3139300.0
112692,2,2,0,0,0,6,1991,12,7,20,2010,2011,3135209.0
99503,2,2,0,0,1,3,1989,27,11,22,2008,2011,3135209.0
107474,1,2,0,0,0,1,1991,24,6,20,2010,2011,3135209.0
112692,2,4,0,0,0,6,1986,14,9,25,2011,2011,3118809.0
99503,2,4,0,0,1,0,1992,14,2,19,2011,2011,3135209.0
112692,2,4,0,0,0,0,1992,28,9,19,2011,2011,3135209.0
107474,1,4,0,0,0,0,1992,14,11,19,2011,2011,3135209.0
107474,1,4,0,0,1,3,1988,5,10,23,2008,2011,3135209.0
107474,1,2,0,0,0,3,1990,8,6,21,2009,2011,3135209.0
96981,3,4,0,0,1,0,1989,9,9,22,2009,2011,3135209.0
107474,1,6,0,0,1,3,1989,5,2,22,2007,2011,3108255.0
1102801,2,3,0,0,1,6,1978,17,12,33,2011,2011,3135209.0
107474,1,3,0,0,0,3,1984,23,11,27,2010,2011,3124302.0
112692,2,2,0,0,1,2,1990,15,3,21,2011,2011,3135209.0
1102801,2,2,0,0,1,0,1991,22,4,20,2011,2011,3135209.0
107476,1,2,0,0,0,3,1990,11,5,21,2009,2011,3161106.0
107474,1,2,0,0,1,1,1984,27,7,27,2007,2011,3135209.0
112692,2,2,0,0,1,3,1986,26,5,25,2009,2011,3106200.0
1102801,2,2,0,0,1,6,1990,18,8,21,2010,2011,3143302.0
107474,1,2,0,0,1,6,1982,27,7,29,2011,2011,3162401.0
107474,1,4,0,0,1,6,1983,2,7,28,2011,2011,3108602.0
96981,3,2,0,0,0,3,1993,3,6,18,2011,2011,3135209.0
96981,3,2,0,0,1,6,1992,27,9,19,2010,2011,3135100.0
96981,3,2,0,0,0,6,1982,19,1,29,2010,2011,3151206.0
96981,3,3,0,0,1,6,1992,9,8,19,2010,2011,3135100.0
107476,1,2,0,0,0,3,1988,13,9,23,2008,2011,3162401.0
112692,2,3,0,0,1,2,1987,29,7,24,2009,2011,3135209.0
107476,1,2,0,0,0,3,1987,22,8,24,2009,2011,3135209.0
107476,1,2,0,0,0,6,1986,16,4,25,2011,2011,3170800.0
112692,2,4,0,0,0,6,1991,17,11,20,2010,2011,3135209.0
1102802,1,4,0,0,0,6,1986,16,4,25,2010,2011,3170800.0
1102801,2,2,0,0,1,0,1993,15,9,18,2011,2011,3135209.0
1102801,2,2,0,0,1,6,1990,25,8,21,2010,2011,3157005.0
112692,2,4,0,0,1,1,1981,8,2,30,2009,2011,3148004.0
112692,2,2,0,0,1,3,1984,25,10,27,2009,2011,3135209.0
96981,3,6,0,0,1,2,1987,8,5,24,2008,2011,3139300.0
1102801,2,2,0,0,1,0,1991,27,10,20,2011,2011,3135209.0
107474,1,2,0,0,1,6,1983,11,6,28,2010,2011,3135209.0
107476,1,2,0,0,0,3,1991,9,6,20,2008,2011,3550308.0
107474,1,2,0,0,1,2,1990,21,12,21,2008,2011,3132107.0
1102801,2,2,0,0,1,6,1990,15,3,21,2010,2011,3135209.0
96981,3,3,0,0,0,6,1989,3,12,22,2010,2011,5300108.0
96981,3,2,0,0,1,6,1991,16,5,20,2010,2011,3135209.0
112692,2,4,0,0,0,0,1986,17,11,25,2010,2011,4110409.0
107476,1,2,0,0,0,3,1986,22,3,25,2008,2011,3135209.0
99503,2,4,0,0,1,3,1990,22,12,21,2009,2011,3135209.0
99503,2,2,0,0,0,3,1979,30,7,32,2010,2011,3135209.0
107476,1,2,0,0,1,0,1993,29,5,18,2011,2011,3135209.0
107476,1,2,0,0,1,2,1987,5,2,25,2008,2012,3143302.0
107474,1,6,0,0,0,1,1980,24,2,32,2008,2012,3135209.0
107474,1,2,0,0,1,3,1988,22,12,24,2009,2012,3132107.0
107474,1,2,0,0,1,3,1989,2,2,23,2008,2012,3132107.0
1102801,2,2,0,0,1,0,1993,1,4,19,2011,2012,3143302.0
107476,1,2,0,0,1,0,1992,1,6,20,2011,2012,3132107.0
107476,1,2,0,0,1,2,1993,22,11,19,2012,2012,3135209.0
1102801,2,4,0,0,1,6,1978,17,12,34,2011,2012,3135209.0
107474,1,4,0,0,0,3,1984,23,11,28,2010,2012,3124302.0
112692,2,4,0,0,1,2,1990,15,3,22,2011,2012,3135209.0
1102801,2,2,0,0,1,0,1991,22,4,21,2011,2012,3135209.0
1102802,1,4,0,0,1,6,1987,26,5,25,2010,2012,3135605.0
96981,3,2,0,0,1,3,1992,17,12,20,2011,2012,3135209.0
99503,2,2,0,0,1,3,1991,28,4,21,2009,2012,3135209.0
107474,1,2,0,0,1,3,1992,13,6,20,2010,2012,3135209.0
107476,1,2,0,0,0,2,1984,15,8,28,2010,2012,3161106.0
99503,2,4,0,0,1,0,1986,16,5,26,2011,2012,3135209.0
99503,2,4,0,0,1,3,1975,1,8,37,2012,2012,3135209.0
96981,3,6,0,0,0,1,1992,11,9,20,2009,2012,3143302.0
107474,1,2,0,0,1,1,1987,28,11,25,2008,2012,3143302.0
107476,1,2,0,0,0,3,1985,3,12,27,2012,2012,3132107.0
99503,2,2,0,0,1,3,1992,24,11,20,2012,2012,3143302.0
1102801,2,2,0,0,0,0,1988,18,10,24,2011,2012,3143302.0
99503,2,4,0,0,0,2,1986,1,10,26,2012,2012,3132107.0
1102802,1,2,0,0,1,1,1991,6,12,21,2010,2012,3107307.0
96981,3,2,0,0,0,1,1991,15,12,21,2010,2012,3143302.0
107476,1,2,0,0,0,3,1991,9,10,21,2010,2012,3135209.0
1102801,2,2,0,0,1,6,1985,7,7,27,2010,2012,1100049.0
1102802,1,2,0,0,0,0,1987,21,11,25,2011,2012,3107307.0
107474,1,2,0,0,1,1,1991,11,10,21,2012,2012,3135209.0
1102801,2,2,0,0,1,1,1993,1,11,19,2012,2012,3135209.0
1102802,1,2,0,0,0,6,1990,11,11,22,2010,2012,3108602.0
99503,2,2,0,0,0,1,1983,8,4,29,2010,2012,3162708.0
107476,1,2,0,0,0,2,1989,8,5,23,2008,2012,3135100.0
96981,3,4,0,0,0,6,1985,21,7,27,2011,2012,3135209.0
99503,2,2,0,0,1,4,1988,22,2,24,2008,2012,3135209.0
96981,3,4,0,0,1,3,1990,21,1,22,2009,2012,3132107.0
96981,3,2,0,0,0,1,1990,20,12,22,2009,2012,3135209.0
107476,1,4,0,0,1,2,1984,29,10,28,2010,2012,3135209.0
99503,2,6,0,0,1,6,1979,19,11,33,2008,2012,3135209.0
107476,1,2,0,0,0,2,1993,12,1,19,2012,2012,3135100.0
96981,3,4,0,0,0,6,1991,27,10,21,2012,2012,3547809.0
107474,1,2,0,0,0,6,1983,8,8,29,2009,2012,3135209.0
99503,2,2,0,0,0,3,1958,30,9,54,2008,2012,3135209.0
1102801,2,2,0,0,1,0,1994,27,3,18,2011,2012,3132107.0
1102801,2,2,0,0,1,0,1980,11,10,32,2011,2012,3143302.0
112692,2,2,0,0,1,0,1993,5,5,19,2011,2012,3135209.0
96981,3,4,0,0,1,6,1992,27,9,20,2010,2012,3135100.0
96981,3,2,0,0,0,6,1982,19,1,30,2010,2012,3151206.0
96981,3,2,0,0,1,6,1992,9,8,20,2010,2012,3135100.0
107476,1,7,0,0,0,3,1988,13,9,24,2008,2012,3162401.0
112692,2,2,0,0,1,2,1987,29,7,25,2009,2012,3135209.0
107476,1,2,0,0,0,3,1987,22,8,25,2009,2012,3135209.0
107476,1,2,0,0,0,6,1986,16,4,26,2011,2012,3170800.0
1102801,2,2,0,0,1,0,1993,15,9,19,2011,2012,3135209.0
99503,2,2,0,0,0,3,1986,18,8,26,2012,2012,3135209.0
112692,2,5,0,0,0,3,1986,18,8,26,2008,2012,3135209.0
96981,3,4,0,0,0,3,1988,28,12,24,2009,2012,3108602.0
